Table Name:,2015 VBT Male Non-Smoker RR80 ANB,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00037,0.00042,0.0006,0.00074,0.00084,0.001,0.00116,0.00129,0.00146,0.0017,0.00199,0.00227,0.00257,0.00293,0.00338,0.00393,0.00448,0.00496,0.00546,0.00613,0.00711,0.00834,0.00945,0.01072,0.01219
49,0.00039,0.00046,0.00066,0.0008,0.00095,0.00113,0.00128,0.00141,0.00162,0.00191,0.00222,0.00249,0.0028,0.0032,0.0037,0.00429,0.00488,0.0054,0.00602,0.00685,0.00804,0.00941,0.01069,0.01215,0.01386
50,0.00039,0.00051,0.00073,0.00088,0.00106,0.00125,0.00138,0.00154,0.0018,0.00215,0.00246,0.00272,0.00305,0.00349,0.00406,0.0047,0.00533,0.00592,0.00668,0.0077,0.00907,0.01055,0.01206,0.01384,0.01586
51,0.0004,0.00058,0.0008,0.00097,0.00118,0.00135,0.00148,0.00168,0.00202,0.00241,0.00271,0.00301,0.00333,0.00384,0.00447,0.00517,0.00584,0.00653,0.00745,0.00867,0.01017,0.01176,0.01353,0.01563,0.01803
52,0.0004,0.00066,0.00089,0.00108,0.0013,0.00144,0.00158,0.00185,0.00226,0.00268,0.00297,0.00331,0.00369,0.00429,0.005,0.00574,0.00647,0.0073,0.00841,0.00982,0.01148,0.0132,0.0152,0.01762,0.02041
53,0.0004,0.00075,0.001,0.00122,0.00141,0.00154,0.00173,0.00206,0.00253,0.00296,0.00329,0.00365,0.00413,0.00485,0.00562,0.00645,0.00729,0.00837,0.00954,0.01111,0.01292,0.01489,0.01718,0.01994,0.0231
54,0.00041,0.00083,0.00111,0.00139,0.00153,0.00168,0.00191,0.00231,0.00282,0.00326,0.00361,0.00404,0.00473,0.00556,0.00643,0.00728,0.00833,0.00947,0.01095,0.01268,0.01465,0.01708,0.01987,0.02301,0.02634
55,0.00042,0.00089,0.00124,0.0015,0.00165,0.00179,0.0021,0.00261,0.00315,0.0036,0.00403,0.00462,0.00546,0.0064,0.00727,0.00828,0.0094,0.0108,0.01255,0.01457,0.0168,0.01964,0.02277,0.02625,0.03047
56,0.00048,0.00093,0.00138,0.00162,0.00177,0.00199,0.00239,0.00297,0.00351,0.004,0.00456,0.00534,0.00629,0.00725,0.00824,0.00936,0.01073,0.01243,0.01448,0.01674,0.01943,0.02262,0.02619,0.03047,0.03471
57,0.00058,0.00096,0.00151,0.00175,0.00195,0.00221,0.00275,0.00336,0.0039,0.00447,0.00519,0.00614,0.00722,0.00821,0.00926,0.01064,0.01232,0.01428,0.01657,0.0192,0.02218,0.02576,0.03007,0.03471,0.03959
58,0.00072,0.001,0.00163,0.00191,0.00215,0.00253,0.00315,0.00377,0.00434,0.00503,0.00592,0.00704,0.00816,0.00924,0.01052,0.01211,0.01415,0.01645,0.01907,0.02203,0.0257,0.02992,0.03471,0.03959,0.0451
59,0.00088,0.00107,0.00172,0.00208,0.00233,0.00288,0.00357,0.00418,0.00482,0.00567,0.00673,0.00792,0.00917,0.01049,0.01193,0.01383,0.01626,0.01888,0.02175,0.02507,0.0292,0.03402,0.03959,0.0451,0.05146
60,0.00104,0.00118,0.0018,0.00215,0.00258,0.00326,0.00396,0.0046,0.00535,0.00638,0.00763,0.00898,0.01033,0.01173,0.01346,0.01578,0.0186,0.02162,0.025,0.02906,0.03385,0.03959,0.0451,0.05146,0.05884
61,0.00116,0.00133,0.00189,0.00226,0.00286,0.00363,0.00434,0.00503,0.00593,0.00714,0.00852,0.00996,0.01142,0.01308,0.01521,0.01795,0.0212,0.02467,0.0286,0.03321,0.03866,0.0451,0.05146,0.05884,0.06747
62,0.00123,0.00153,0.00201,0.00242,0.00318,0.00399,0.00471,0.0055,0.00658,0.00795,0.00943,0.01095,0.01259,0.01457,0.01715,0.02036,0.02408,0.02818,0.03299,0.03845,0.0451,0.05146,0.05884,0.06747,0.07753
63,0.00129,0.00177,0.00219,0.00269,0.00356,0.00437,0.00512,0.00604,0.0073,0.00882,0.01041,0.01206,0.01395,0.01633,0.01937,0.02307,0.02731,0.03195,0.03745,0.04366,0.05146,0.05884,0.06747,0.07753,0.08912
64,0.00134,0.00201,0.00245,0.00305,0.00398,0.00477,0.00559,0.00668,0.00811,0.00978,0.01144,0.01321,0.01541,0.0182,0.02168,0.02602,0.03113,0.037,0.04355,0.05146,0.05884,0.06747,0.07753,0.08912,0.10231
65,0.0014,0.00228,0.00277,0.00347,0.00448,0.00524,0.00617,0.00742,0.00904,0.01089,0.01267,0.01464,0.01719,0.02041,0.02435,0.02939,0.03546,0.04218,0.05009,0.05884,0.06747,0.07753,0.08912,0.10231,0.1167
66,0.00148,0.00254,0.00315,0.00394,0.00505,0.00582,0.00686,0.0083,0.01012,0.01221,0.0142,0.0164,0.01934,0.02301,0.02744,0.03366,0.04147,0.04964,0.05884,0.06747,0.07753,0.08912,0.10231,0.1167,0.13214
67,0.00157,0.00278,0.00357,0.00449,0.00571,0.00651,0.00769,0.00932,0.0114,0.01383,0.01619,0.01877,0.02218,0.02637,0.03136,0.03842,0.04763,0.05694,0.06747,0.07753,0.08912,0.10231,0.1167,0.13214,0.14843
68,0.0017,0.00303,0.00403,0.00511,0.00627,0.00732,0.00865,0.01052,0.01297,0.01585,0.01867,0.02202,0.02568,0.03045,0.03605,0.04437,0.05501,0.06565,0.07753,0.08912,0.10231,0.1167,0.13214,0.14843,0.16491
69,0.00186,0.00329,0.00454,0.00582,0.00708,0.00824,0.00974,0.01192,0.0151,0.01833,0.02186,0.02564,0.03014,0.0359,0.04238,0.05181,0.06352,0.07562,0.08912,0.10231,0.1167,0.13214,0.14843,0.16491,0.18134
70,0.00202,0.0035,0.00502,0.00649,0.00781,0.00906,0.01085,0.0139,0.01707,0.02091,0.02548,0.02983,0.03576,0.04228,0.05123,0.06133,0.07516,0.08912,0.10231,0.1167,0.13214,0.14843,0.16491,0.18134,0.19696
71,0.00218,0.00369,0.00549,0.00717,0.00847,0.01001,0.01247,0.01568,0.01923,0.02371,0.02951,0.03571,0.042,0.05063,0.05845,0.07118,0.0866,0.10231,0.1167,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108
72,0.00235,0.0039,0.006,0.0079,0.0093,0.01148,0.01416,0.0176,0.02199,0.02783,0.03508,0.04174,0.05004,0.0582,0.06751,0.08223,0.09968,0.1167,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779
73,0.00257,0.00419,0.00661,0.00879,0.01074,0.01314,0.01617,0.02004,0.02571,0.03261,0.04144,0.04988,0.05806,0.06734,0.08157,0.09917,0.1167,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559
74,0.00287,0.00464,0.00745,0.01,0.01226,0.01512,0.0188,0.0234,0.03008,0.03844,0.04955,0.0579,0.06716,0.07925,0.09541,0.11452,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495
75,0.00317,0.00516,0.0084,0.01138,0.01407,0.01756,0.02193,0.02736,0.03548,0.04515,0.05783,0.06706,0.07842,0.0943,0.11213,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546
76,0.00346,0.00564,0.00936,0.01301,0.01626,0.02035,0.02546,0.03203,0.04138,0.05225,0.06615,0.07733,0.09335,0.11115,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067
77,0.0036,0.00588,0.00988,0.01403,0.01797,0.02254,0.02845,0.03737,0.04795,0.05979,0.07612,0.09186,0.11033,0.13214,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825
78,0.00379,0.0062,0.01054,0.01529,0.01964,0.0254,0.03202,0.04335,0.05501,0.06843,0.08949,0.1083,0.12921,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002
79,0.00394,0.00647,0.0112,0.01646,0.02152,0.02784,0.03586,0.04808,0.06121,0.07829,0.10329,0.12548,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165
80,0.00408,0.00677,0.01191,0.01786,0.02338,0.03019,0.03975,0.05269,0.06803,0.08939,0.11991,0.14843,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279
81,0.00443,0.0074,0.01341,0.02027,0.02654,0.03443,0.04593,0.06009,0.0802,0.10617,0.13736,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305
82,0.00487,0.00824,0.01529,0.02333,0.03065,0.03949,0.05364,0.07248,0.09621,0.13061,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208
83,0.0056,0.00959,0.0182,0.02777,0.03683,0.04777,0.06546,0.08997,0.12291,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951
84,0.00657,0.01162,0.02278,0.03502,0.04655,0.06156,0.08419,0.11941,0.16491,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498
85,0.00776,0.014,0.028,0.04312,0.05834,0.07848,0.10875,0.14229,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812
86,0.00934,0.01721,0.03529,0.05505,0.07595,0.10362,0.13742,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857
87,0.01116,0.02115,0.04441,0.07093,0.09926,0.13335,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595
88,0.01298,0.02558,0.05509,0.08989,0.12755,0.18134,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5
89,0.01486,0.03004,0.06719,0.11208,0.15947,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5
90,0.01701,0.0353,0.0816,0.14023,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5
91,0.02138,0.05555,0.12533,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5
92,0.03035,0.08469,0.19696,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5
93,0.04491,0.1267,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5
94,0.06585,0.14799,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.09352,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 80% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00067,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00062,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00045,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00042,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0004,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00042,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00043,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00065,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00076,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00086,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
39,0.001,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00105,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00111,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00118,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00125,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00131,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00135,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00145,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00151,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00159,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00167,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00179,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00194,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00211,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00228,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00245,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00261,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00276,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00291,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0031,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00333,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00365,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00405,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00451,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00502,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00559,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00621,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00689,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00764,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00851,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00954,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01078,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01226,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01402,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01603,,,,,,,,,,,,,,,,,,,,,,,,
75,0.01831,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02084,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02366,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02683,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03047,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03471,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03959,,,,,,,,,,,,,,,,,,,,,,,,
82,0.0451,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05146,,,,,,,,,,,,,,,,,,,,,,,,
84,0.05884,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06747,,,,,,,,,,,,,,,,,,,,,,,,
86,0.07753,,,,,,,,,,,,,,,,,,,,,,,,
87,0.08912,,,,,,,,,,,,,,,,,,,,,,,,
88,0.10231,,,,,,,,,,,,,,,,,,,,,,,,
89,0.1167,,,,,,,,,,,,,,,,,,,,,,,,
90,0.13214,,,,,,,,,,,,,,,,,,,,,,,,
91,0.14843,,,,,,,,,,,,,,,,,,,,,,,,
