Table Name:,2017 Loaded CSO Composite Gender-Blended 80% Male ALB,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00053,0.00077,0.00104,0.00131,0.00151,0.00174,0.00201,0.00231,0.00262,0.00298,0.00337,0.00383,0.00436,0.0049,0.00552,0.00624,0.007,0.00772,0.0085,0.00936,0.01037,0.01161,0.01288,0.01423,0.01573
46,0.00058,0.00082,0.00114,0.00143,0.00166,0.00193,0.00223,0.00254,0.00288,0.00329,0.00374,0.00428,0.00485,0.00544,0.00613,0.00692,0.00771,0.00848,0.00934,0.01033,0.01149,0.01287,0.01423,0.01573,0.01744
47,0.00063,0.00088,0.00125,0.00158,0.00185,0.00215,0.00247,0.0028,0.00317,0.00365,0.00421,0.00478,0.00538,0.00604,0.00679,0.00766,0.00848,0.00933,0.01032,0.01142,0.01276,0.01423,0.01573,0.01744,0.01943
48,0.00068,0.00095,0.00139,0.00175,0.00206,0.0024,0.00274,0.00308,0.00351,0.00413,0.00472,0.00531,0.00596,0.00668,0.0075,0.00844,0.00932,0.0103,0.01139,0.01264,0.01417,0.01573,0.01744,0.01943,0.02172
49,0.00072,0.00105,0.00154,0.00194,0.0023,0.00266,0.00301,0.00339,0.00398,0.00467,0.00525,0.00587,0.00657,0.00736,0.00826,0.00928,0.01028,0.01137,0.01257,0.01398,0.01573,0.01744,0.01943,0.02172,0.0243
50,0.00076,0.00118,0.00172,0.00216,0.00257,0.00294,0.0033,0.00384,0.00454,0.00521,0.00582,0.0065,0.00724,0.0081,0.0091,0.01023,0.01133,0.01252,0.01384,0.01545,0.01744,0.01943,0.02172,0.0243,0.02717
51,0.00079,0.00133,0.00192,0.00242,0.00286,0.00324,0.00373,0.00436,0.00505,0.00579,0.00645,0.00718,0.00798,0.00894,0.01009,0.01128,0.01248,0.01375,0.01527,0.01717,0.01943,0.02171,0.02422,0.02712,0.03027
52,0.00084,0.00148,0.00214,0.00272,0.00317,0.00363,0.0042,0.00486,0.00564,0.00643,0.00714,0.00792,0.00881,0.00995,0.0112,0.01242,0.0137,0.01519,0.017,0.01917,0.02168,0.02418,0.02697,0.03013,0.03361
53,0.00088,0.00165,0.0024,0.00306,0.00354,0.00407,0.00468,0.00544,0.0063,0.00712,0.00788,0.00875,0.00984,0.0111,0.01236,0.01365,0.01515,0.01695,0.01906,0.0215,0.02415,0.02694,0.03007,0.03352,0.03733
54,0.00094,0.00179,0.00268,0.00342,0.00396,0.00452,0.00521,0.0061,0.00703,0.00786,0.00871,0.00976,0.01102,0.01229,0.01359,0.01509,0.01689,0.01899,0.02143,0.02408,0.02693,0.03007,0.03352,0.03733,0.04151
55,0.00101,0.00192,0.00297,0.00377,0.00436,0.00499,0.00579,0.0068,0.00776,0.00866,0.00965,0.01085,0.0122,0.0135,0.01502,0.01683,0.01893,0.02136,0.02399,0.02688,0.03007,0.03352,0.03733,0.04151,0.04617
56,0.00113,0.00204,0.00326,0.00412,0.00478,0.00549,0.00643,0.00749,0.00848,0.00951,0.01062,0.012,0.01339,0.01492,0.01674,0.01883,0.02129,0.02389,0.02676,0.03001,0.03352,0.03733,0.04151,0.04617,0.0515
57,0.00129,0.00217,0.00355,0.0045,0.00525,0.00605,0.00712,0.00822,0.00925,0.01037,0.01165,0.01313,0.01477,0.01658,0.01865,0.02109,0.02376,0.02666,0.02988,0.03343,0.03733,0.04151,0.04617,0.0515,0.05752
58,0.00148,0.00232,0.00382,0.00492,0.00572,0.00668,0.00781,0.00893,0.01005,0.0113,0.01267,0.01436,0.01635,0.01842,0.02079,0.02342,0.02652,0.02972,0.03319,0.03706,0.04151,0.04617,0.0515,0.05752,0.06453
59,0.00168,0.0025,0.00409,0.0053,0.00621,0.00732,0.00849,0.00962,0.01083,0.01219,0.01382,0.01586,0.01805,0.02044,0.02296,0.02602,0.02946,0.03289,0.03672,0.04121,0.04617,0.0515,0.05752,0.06453,0.0728
60,0.00188,0.00273,0.00437,0.00565,0.00674,0.00794,0.00908,0.01025,0.0116,0.01319,0.01522,0.01746,0.01991,0.02241,0.02535,0.02877,0.03238,0.03626,0.04087,0.046,0.0515,0.05752,0.06453,0.0728,0.0823
61,0.00204,0.00302,0.00466,0.006,0.00726,0.00847,0.00956,0.01081,0.01234,0.01428,0.0165,0.01891,0.02171,0.02459,0.0279,0.0315,0.0356,0.04034,0.04576,0.05137,0.05752,0.06453,0.0728,0.0823,0.0932
62,0.00218,0.00335,0.00499,0.00641,0.00779,0.009,0.01005,0.01137,0.01312,0.01525,0.01763,0.0202,0.02328,0.02691,0.03039,0.03452,0.03948,0.04496,0.05097,0.05734,0.06453,0.0728,0.0823,0.0932,0.10553
63,0.00231,0.00373,0.00536,0.00689,0.00834,0.00952,0.01064,0.01214,0.0141,0.01633,0.01884,0.02155,0.02486,0.0291,0.0331,0.03816,0.044,0.0501,0.05682,0.06435,0.0728,0.0823,0.0932,0.10551,0.11928
64,0.00244,0.00412,0.00578,0.00741,0.00893,0.0101,0.01143,0.01316,0.01529,0.01773,0.02035,0.02315,0.02673,0.03149,0.03631,0.04228,0.04868,0.0557,0.0637,0.07264,0.08225,0.09311,0.10543,0.11919,0.13424
65,0.00257,0.0045,0.00623,0.00797,0.0096,0.01087,0.01238,0.01431,0.01663,0.01943,0.02216,0.02525,0.02898,0.03419,0.03992,0.04666,0.05427,0.06253,0.07193,0.08192,0.09294,0.10524,0.11902,0.13409,0.15015
66,0.00271,0.00483,0.0067,0.0086,0.0104,0.01178,0.01348,0.01562,0.01826,0.02128,0.02437,0.02778,0.03176,0.03753,0.04387,0.05165,0.0611,0.07083,0.08153,0.09257,0.10498,0.11878,0.13388,0.14996,0.16667
67,0.00288,0.00514,0.00722,0.00934,0.01126,0.01283,0.01473,0.01714,0.02009,0.02348,0.02701,0.03088,0.03569,0.04171,0.04865,0.05767,0.06888,0.07995,0.09214,0.10457,0.1185,0.13362,0.14974,0.16647,0.1834
68,0.00308,0.00546,0.00779,0.01019,0.0122,0.01401,0.01611,0.01881,0.02228,0.02611,0.03014,0.03492,0.04052,0.04697,0.05489,0.06532,0.07787,0.09044,0.10406,0.11801,0.13332,0.14947,0.16624,0.1832,0.20011
69,0.0033,0.00576,0.00839,0.01111,0.01327,0.0152,0.01754,0.0208,0.0247,0.029,0.03408,0.03957,0.04594,0.05354,0.0634,0.07487,0.08882,0.10286,0.11748,0.13281,0.14916,0.16597,0.18297,0.19993,0.21636
70,0.00352,0.00605,0.00897,0.01202,0.01426,0.01637,0.01917,0.023,0.02719,0.03221,0.03855,0.04496,0.05228,0.06171,0.07259,0.08563,0.10131,0.1169,0.13226,0.14864,0.16566,0.18271,0.19971,0.21619,0.23151
71,0.00376,0.00634,0.00958,0.01298,0.01526,0.01781,0.02109,0.02521,0.03012,0.0362,0.04374,0.05121,0.05997,0.07057,0.08191,0.09734,0.11469,0.13166,0.14808,0.16515,0.18242,0.19948,0.216,0.23136,0.24772
72,0.00403,0.00667,0.01027,0.01402,0.01656,0.01953,0.02318,0.02772,0.03375,0.04104,0.05,0.0587,0.06875,0.07993,0.09446,0.11198,0.13017,0.14748,0.16461,0.18193,0.19922,0.21579,0.23121,0.24761,0.26684
73,0.00437,0.00712,0.01111,0.01522,0.01818,0.02151,0.02565,0.03086,0.0381,0.04671,0.05755,0.06728,0.07812,0.09186,0.10936,0.1286,0.14685,0.16402,0.1814,0.19876,0.21558,0.23104,0.24749,0.26676,0.28755
74,0.00476,0.00768,0.01212,0.0166,0.01994,0.02381,0.02855,0.03464,0.04331,0.05343,0.06606,0.07657,0.08962,0.10648,0.12527,0.14549,0.1634,0.18084,0.19827,0.21516,0.23087,0.24736,0.26668,0.28751,0.30992
75,0.00519,0.00832,0.01329,0.01834,0.02213,0.0266,0.03213,0.03945,0.0497,0.06109,0.0753,0.08793,0.10422,0.12315,0.14377,0.16282,0.18031,0.19779,0.21474,0.23052,0.24723,0.26659,0.28745,0.3099,0.33352
76,0.0056,0.00893,0.01438,0.0201,0.02448,0.02956,0.03613,0.04546,0.05702,0.06963,0.08632,0.10213,0.12133,0.14257,0.16231,0.17983,0.19735,0.21436,0.23019,0.24697,0.26651,0.2874,0.30987,0.33351,0.35715
77,0.00597,0.00949,0.01539,0.02175,0.02671,0.03274,0.04037,0.05215,0.0651,0.07934,0.09957,0.11875,0.14071,0.16179,0.17936,0.19692,0.21397,0.22986,0.24669,0.2663,0.28735,0.30985,0.3335,0.35715,0.3799
78,0.00636,0.0101,0.01653,0.02353,0.0292,0.03619,0.04516,0.05885,0.0734,0.09035,0.11456,0.13732,0.16044,0.17887,0.19648,0.21359,0.22953,0.24643,0.26608,0.2872,0.30983,0.3335,0.35715,0.3799,0.4024
79,0.00671,0.01078,0.01778,0.02548,0.03192,0.03959,0.05037,0.0653,0.08188,0.10277,0.13191,0.15809,0.17839,0.19605,0.2132,0.2292,0.24615,0.26587,0.28705,0.30973,0.3335,0.35715,0.3799,0.4024,0.42424
80,0.00718,0.01168,0.01954,0.0281,0.03525,0.04413,0.05696,0.07314,0.09313,0.11877,0.15159,0.17791,0.19561,0.21281,0.22887,0.24588,0.26566,0.2869,0.30964,0.33346,0.35715,0.3799,0.4024,0.42424,0.44504
81,0.00785,0.01294,0.02196,0.03154,0.03986,0.05025,0.06551,0.08466,0.10927,0.14151,0.1736,0.19518,0.21244,0.22855,0.24562,0.26545,0.28674,0.30955,0.33343,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441
82,0.0088,0.01463,0.02517,0.03619,0.04617,0.05837,0.07686,0.10172,0.13325,0.17006,0.19474,0.21205,0.22822,0.24534,0.26524,0.28659,0.30945,0.33339,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527
83,0.01011,0.01699,0.0298,0.04313,0.05534,0.07072,0.09437,0.12816,0.16642,0.1945,0.21167,0.22789,0.24508,0.26503,0.28644,0.30936,0.33335,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136
84,0.01173,0.01998,0.03577,0.05204,0.06741,0.08798,0.11958,0.15821,0.1945,0.21147,0.22756,0.2448,0.26482,0.28628,0.30927,0.33332,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882
85,0.01366,0.02373,0.04328,0.06324,0.08352,0.11246,0.14984,0.1869,0.21147,0.2274,0.24454,0.2646,0.28613,0.30917,0.33328,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771
86,0.01595,0.0284,0.05275,0.07803,0.10651,0.14387,0.18389,0.21147,0.2274,0.24442,0.26439,0.28598,0.30907,0.33325,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812
87,0.01844,0.03381,0.06386,0.09696,0.13579,0.18106,0.21147,0.2274,0.24442,0.26431,0.28582,0.30898,0.33322,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301
88,0.02103,0.03961,0.07634,0.12016,0.16904,0.21147,0.2274,0.24442,0.26431,0.28577,0.30889,0.33319,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373
89,0.02387,0.04593,0.09147,0.14859,0.20274,0.2274,0.24442,0.26431,0.28577,0.30886,0.33315,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907
90,0.02837,0.06043,0.12518,0.19082,0.2274,0.24442,0.26431,0.28577,0.30886,0.33314,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907,0.73621
91,0.03738,0.08942,0.18382,0.2274,0.24442,0.26431,0.28577,0.30886,0.33314,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907,0.73621,0.7752
92,0.05317,0.1308,0.2274,0.24442,0.26431,0.28577,0.30886,0.33314,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907,0.73621,0.7752,0.81612
93,0.07701,0.16843,0.24442,0.26431,0.28577,0.30886,0.33314,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907,0.73621,0.7752,0.81612,0.85902
94,0.10986,0.21552,0.26431,0.28577,0.30886,0.33314,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907,0.73621,0.7752,0.81612,0.85902,0.90395
95,0.15261,0.26431,0.28577,0.30886,0.33314,0.35715,0.3799,0.4024,0.42424,0.44504,0.46441,0.48527,0.51136,0.53882,0.56771,0.59812,0.6301,0.66373,0.69907,0.73621,0.7752,0.81612,0.85902,0.90395,0.95094

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2017 Loaded CSO Composite Gender-Blended, Male, 80%, Select and Ultimate Table. Basis: Age Last Birthday. Minimum Ultimate Age: 0. Maximum Ultimate Age: 120",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
