Table Name:,2015 VBT Female Non-Smoker RR50 ANB,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00018,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00019,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00021,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00022,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00024,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00026,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0003,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00034,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00038,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00044,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00049,,,,,,,,,,,,,,,,,,,,,,,,
38,0.00053,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00055,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00056,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
46,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00063,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00066,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00074,,,,,,,,,,,,,,,,,,,,,,,,
52,0.0008,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00088,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00097,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00106,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00115,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00124,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00134,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00144,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00157,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00173,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00192,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00215,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00241,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00271,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00304,,,,,,,,,,,,,,,,,,,,,,,,
67,0.0034,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0038,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00427,,,,,,,,,,,,,,,,,,,,,,,,
70,0.00482,,,,,,,,,,,,,,,,,,,,,,,,
71,0.00549,,,,,,,,,,,,,,,,,,,,,,,,
72,0.00628,,,,,,,,,,,,,,,,,,,,,,,,
73,0.00723,,,,,,,,,,,,,,,,,,,,,,,,
74,0.00834,,,,,,,,,,,,,,,,,,,,,,,,
75,0.00966,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01119,,,,,,,,,,,,,,,,,,,,,,,,
77,0.013,,,,,,,,,,,,,,,,,,,,,,,,
78,0.01516,,,,,,,,,,,,,,,,,,,,,,,,
79,0.01778,,,,,,,,,,,,,,,,,,,,,,,,
80,0.02097,,,,,,,,,,,,,,,,,,,,,,,,
81,0.02466,,,,,,,,,,,,,,,,,,,,,,,,
82,0.02868,,,,,,,,,,,,,,,,,,,,,,,,
83,0.03285,,,,,,,,,,,,,,,,,,,,,,,,
84,0.03788,,,,,,,,,,,,,,,,,,,,,,,,
85,0.0458,,,,,,,,,,,,,,,,,,,,,,,,
86,0.0528,,,,,,,,,,,,,,,,,,,,,,,,
87,0.06087,,,,,,,,,,,,,,,,,,,,,,,,
88,0.07035,,,,,,,,,,,,,,,,,,,,,,,,
89,0.08106,,,,,,,,,,,,,,,,,,,,,,,,
90,0.09293,,,,,,,,,,,,,,,,,,,,,,,,
91,0.10609,,,,,,,,,,,,,,,,,,,,,,,,
