Table Name:,2015 VBT Female Non-Smoker RR175 ANB,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00046,0.0013,0.00175,0.00205,0.0024,0.00269,0.00301,0.00338,0.00384,0.00437,0.00486,0.00533,0.00594,0.00672,0.00763,0.00862,0.00962,0.01084,0.01228,0.01398,0.01598,0.01784,0.01992,0.02232,0.02506
55,0.00048,0.00131,0.00179,0.00212,0.00262,0.00297,0.00334,0.00375,0.00425,0.00475,0.00521,0.00569,0.0064,0.00731,0.00836,0.0095,0.01068,0.01207,0.01381,0.01598,0.01784,0.01992,0.02232,0.02506,0.02831
56,0.00049,0.00131,0.0018,0.00223,0.0029,0.0033,0.00372,0.00416,0.00465,0.00511,0.00554,0.0061,0.00694,0.00802,0.00923,0.01057,0.012,0.0136,0.01553,0.01784,0.01992,0.02232,0.02506,0.02831,0.03225
57,0.0005,0.00133,0.0018,0.00241,0.00323,0.00369,0.00413,0.00456,0.00502,0.00541,0.00585,0.00652,0.00754,0.0088,0.01021,0.01175,0.01339,0.01518,0.01733,0.01992,0.02232,0.02506,0.02831,0.03225,0.03674
58,0.00051,0.00135,0.00184,0.0027,0.00362,0.00411,0.00454,0.00492,0.00529,0.00568,0.0062,0.00704,0.00829,0.00975,0.01139,0.01315,0.015,0.017,0.01942,0.02232,0.02506,0.02831,0.03225,0.03674,0.04108
59,0.00054,0.00138,0.00193,0.00309,0.00404,0.00452,0.00489,0.0052,0.00554,0.00598,0.00665,0.00774,0.00925,0.01095,0.01281,0.01481,0.0169,0.01914,0.02184,0.02506,0.02831,0.03225,0.03674,0.04108,0.04578
60,0.00062,0.00142,0.00219,0.00347,0.00445,0.00487,0.00516,0.00542,0.00578,0.00636,0.00727,0.00867,0.01044,0.01234,0.01445,0.01668,0.01897,0.02134,0.02456,0.02831,0.03225,0.03674,0.04108,0.04578,0.05141
61,0.00073,0.00146,0.00256,0.00381,0.0048,0.00512,0.00536,0.00565,0.00612,0.0069,0.00812,0.00984,0.01186,0.01404,0.01632,0.01877,0.02128,0.02416,0.0279,0.03225,0.03674,0.04108,0.04578,0.05141,0.05967
62,0.00087,0.00163,0.00302,0.00401,0.00505,0.0053,0.00555,0.00594,0.00661,0.00769,0.00925,0.01126,0.01349,0.01582,0.01831,0.021,0.02402,0.02783,0.03225,0.03674,0.04108,0.04578,0.05141,0.05967,0.06722
63,0.00103,0.00184,0.0035,0.00443,0.00521,0.00552,0.00589,0.00652,0.00742,0.00876,0.01066,0.01294,0.01535,0.01788,0.02061,0.02366,0.02755,0.03165,0.03674,0.04108,0.04578,0.05141,0.05967,0.06722,0.07542
64,0.00119,0.00227,0.0039,0.00469,0.00529,0.00579,0.00651,0.00737,0.00842,0.01014,0.01229,0.01471,0.01724,0.01993,0.023,0.02711,0.03154,0.03674,0.04108,0.04578,0.05141,0.05967,0.06722,0.07542,0.08506
65,0.00131,0.00277,0.00421,0.00484,0.00551,0.00638,0.00733,0.0083,0.00972,0.01181,0.01418,0.01665,0.01935,0.0222,0.02575,0.03075,0.03572,0.04108,0.04578,0.05141,0.05967,0.06722,0.07542,0.08506,0.0956
66,0.00145,0.00292,0.00443,0.00497,0.00578,0.00701,0.00817,0.00947,0.01129,0.01377,0.01628,0.01875,0.02163,0.02522,0.02928,0.03464,0.04108,0.04578,0.05141,0.05967,0.06722,0.07542,0.08506,0.0956,0.10707
67,0.00159,0.00303,0.00459,0.00511,0.00623,0.00775,0.0092,0.01087,0.01312,0.01596,0.01868,0.02149,0.02424,0.02808,0.0325,0.03868,0.04578,0.05141,0.05967,0.06722,0.07542,0.08506,0.0956,0.10707,0.119
68,0.00176,0.00312,0.00473,0.00544,0.00687,0.00866,0.01042,0.01249,0.01516,0.0184,0.02137,0.02415,0.02799,0.03229,0.03617,0.04365,0.05141,0.05967,0.06722,0.07542,0.08506,0.0956,0.10707,0.119,0.13183
69,0.00194,0.00323,0.0049,0.00597,0.00767,0.0097,0.01177,0.01424,0.01741,0.02109,0.02408,0.02792,0.03211,0.03617,0.04274,0.05121,0.05967,0.06722,0.07542,0.08506,0.0956,0.10707,0.119,0.13183,0.14525
70,0.00215,0.00337,0.0051,0.00649,0.00863,0.01084,0.0132,0.01613,0.01986,0.02403,0.02786,0.03193,0.03617,0.04246,0.05104,0.05967,0.06722,0.07542,0.08506,0.0956,0.10707,0.119,0.13183,0.14525,0.15841
71,0.00237,0.00355,0.00537,0.00721,0.00968,0.01203,0.01471,0.01816,0.02253,0.02726,0.03179,0.036,0.04202,0.04964,0.05905,0.06722,0.07542,0.08506,0.0956,0.10707,0.119,0.13183,0.14525,0.15841,0.17179
72,0.00262,0.00378,0.00572,0.00819,0.01077,0.01326,0.0163,0.02036,0.02547,0.03095,0.03589,0.04036,0.04754,0.05676,0.067,0.07542,0.08506,0.0956,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155
73,0.00289,0.0041,0.00618,0.00924,0.01189,0.01452,0.01798,0.02274,0.02882,0.03498,0.04025,0.04631,0.05492,0.06541,0.07542,0.08506,0.0956,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329
74,0.00332,0.00449,0.0068,0.01036,0.01304,0.01585,0.01981,0.02551,0.03255,0.03937,0.04506,0.05228,0.06211,0.07411,0.08506,0.0956,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702
75,0.0038,0.00492,0.00758,0.01154,0.01424,0.01727,0.02192,0.02856,0.03659,0.04413,0.05013,0.05871,0.06996,0.08392,0.0956,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244
76,0.00436,0.00548,0.00856,0.0128,0.01554,0.01903,0.02449,0.03227,0.04156,0.04987,0.05775,0.06832,0.08128,0.09558,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919
77,0.00492,0.00612,0.00973,0.01417,0.01705,0.02103,0.02742,0.03656,0.04717,0.05616,0.06719,0.07954,0.09394,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133
78,0.00554,0.00695,0.01116,0.01574,0.01876,0.02334,0.0309,0.04157,0.05355,0.06415,0.07678,0.09135,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747
79,0.00617,0.00796,0.01292,0.01744,0.02068,0.0261,0.03508,0.04751,0.0608,0.07451,0.0899,0.10707,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133
80,0.00638,0.00918,0.01491,0.01925,0.02291,0.02947,0.04023,0.05468,0.07084,0.08773,0.10556,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845
81,0.00694,0.0106,0.01713,0.02125,0.02556,0.03398,0.04659,0.06343,0.0814,0.10039,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066
82,0.00767,0.01222,0.01956,0.02345,0.03025,0.04016,0.05461,0.07441,0.09645,0.119,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726
83,0.00877,0.0141,0.02257,0.02823,0.03577,0.04753,0.06594,0.09109,0.11808,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611
84,0.01027,0.01628,0.02606,0.03397,0.04306,0.05759,0.08458,0.11545,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277
85,0.01167,0.0191,0.03136,0.0409,0.05185,0.07264,0.10725,0.13183,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686
86,0.01289,0.02295,0.03762,0.04895,0.06446,0.09866,0.12974,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488
87,0.01423,0.02754,0.04494,0.05819,0.08491,0.12588,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583
88,0.01573,0.03299,0.05346,0.07463,0.11564,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5
89,0.01739,0.03878,0.06326,0.0965,0.14525,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5
90,0.01923,0.0455,0.08145,0.12876,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5
91,0.02456,0.05915,0.12215,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5
92,0.03578,0.08898,0.15841,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5
93,0.05467,0.12653,0.17179,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5
94,0.08291,0.15344,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.123,0.19155,0.21329,0.23702,0.26244,0.28919,0.3133,0.33747,0.36133,0.3845,0.4066,0.42726,0.44611,0.46277,0.47686,0.488,0.49583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Female, 175% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0006,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00064,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00068,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00076,,,,,,,,,,,,,,,,,,,,,,,,
32,0.00083,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00095,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00108,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00123,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00139,,,,,,,,,,,,,,,,,,,,,,,,
37,0.00155,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0017,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00176,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00179,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00181,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00181,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00182,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00183,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00184,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00191,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00194,,,,,,,,,,,,,,,,,,,,,,,,
48,0.002,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00209,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00221,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00236,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00257,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00283,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00311,,,,,,,,,,,,,,,,,,,,,,,,
55,0.0034,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00367,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00393,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00418,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00445,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00475,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00511,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00553,,,,,,,,,,,,,,,,,,,,,,,,
63,0.006,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00653,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00709,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00768,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00833,,,,,,,,,,,,,,,,,,,,,,,,
68,0.00901,,,,,,,,,,,,,,,,,,,,,,,,
69,0.00978,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01067,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01171,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01294,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01435,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01598,,,,,,,,,,,,,,,,,,,,,,,,
75,0.01784,,,,,,,,,,,,,,,,,,,,,,,,
76,0.01992,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02232,,,,,,,,,,,,,,,,,,,,,,,,
78,0.02506,,,,,,,,,,,,,,,,,,,,,,,,
79,0.02831,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03225,,,,,,,,,,,,,,,,,,,,,,,,
81,0.03674,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04108,,,,,,,,,,,,,,,,,,,,,,,,
83,0.04578,,,,,,,,,,,,,,,,,,,,,,,,
84,0.05141,,,,,,,,,,,,,,,,,,,,,,,,
85,0.05967,,,,,,,,,,,,,,,,,,,,,,,,
86,0.06722,,,,,,,,,,,,,,,,,,,,,,,,
87,0.07542,,,,,,,,,,,,,,,,,,,,,,,,
88,0.08506,,,,,,,,,,,,,,,,,,,,,,,,
89,0.0956,,,,,,,,,,,,,,,,,,,,,,,,
90,0.10707,,,,,,,,,,,,,,,,,,,,,,,,
91,0.119,,,,,,,,,,,,,,,,,,,,,,,,
92,0.13183,,,,,,,,,,,,,,,,,,,,,,,,
