Table Name:,2015 VBT Male Non-Smoker RR100 ANB,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00055,0.00117,0.00163,0.00196,0.00214,0.00232,0.00269,0.00334,0.004,0.00455,0.00506,0.00576,0.00676,0.00787,0.00887,0.01003,0.0113,0.01288,0.01484,0.01708,0.01953,0.02263,0.02601,0.0297,0.0339
56,0.00063,0.00122,0.0018,0.00211,0.00229,0.00256,0.00306,0.00377,0.00443,0.00502,0.00569,0.00661,0.00774,0.00886,0.00999,0.01126,0.01281,0.01471,0.017,0.01948,0.02241,0.02585,0.02966,0.0339,0.03826
57,0.00077,0.00126,0.00197,0.00227,0.00251,0.00284,0.0035,0.00425,0.00491,0.00559,0.00644,0.00756,0.00883,0.00997,0.01116,0.01271,0.01459,0.01677,0.01931,0.02216,0.02538,0.02919,0.03376,0.03826,0.04336
58,0.00094,0.00131,0.00211,0.00247,0.00276,0.00322,0.004,0.00475,0.00543,0.00625,0.00731,0.00862,0.00992,0.01115,0.01259,0.01437,0.01665,0.01919,0.02204,0.02522,0.02915,0.03361,0.03826,0.04336,0.04907
59,0.00115,0.00139,0.00223,0.00268,0.00298,0.00367,0.0045,0.00524,0.006,0.00701,0.00826,0.00965,0.01109,0.01257,0.01418,0.01629,0.01898,0.02184,0.02493,0.02846,0.03283,0.0379,0.04336,0.04907,0.05563
60,0.00136,0.00153,0.00232,0.00276,0.00328,0.00413,0.00498,0.00574,0.00662,0.00784,0.00931,0.01087,0.0124,0.01397,0.01588,0.01844,0.02155,0.02481,0.02842,0.03271,0.03776,0.04336,0.04907,0.05563,0.06322
61,0.00151,0.00172,0.00243,0.00288,0.00363,0.00457,0.00543,0.00625,0.00731,0.00873,0.01033,0.01197,0.01361,0.01545,0.0178,0.02083,0.02436,0.02807,0.03223,0.0371,0.04281,0.04907,0.05563,0.06322,0.07204
62,0.0016,0.00197,0.00257,0.00308,0.00402,0.005,0.00586,0.00679,0.00805,0.00965,0.01136,0.01307,0.01489,0.01708,0.01991,0.02342,0.02743,0.03178,0.03689,0.04262,0.04907,0.05563,0.06322,0.07204,0.08226
63,0.00166,0.00227,0.00279,0.00341,0.00446,0.00544,0.00633,0.00741,0.00888,0.01063,0.01244,0.01429,0.01637,0.01899,0.02231,0.0263,0.03083,0.03576,0.04157,0.04805,0.05563,0.06322,0.07204,0.08226,0.09399
64,0.00172,0.00256,0.0031,0.00384,0.00497,0.00591,0.00687,0.00813,0.00979,0.01171,0.01357,0.01553,0.01794,0.02098,0.02475,0.02939,0.03488,0.04111,0.04799,0.05563,0.06322,0.07204,0.08226,0.09399,0.10725
65,0.00179,0.00289,0.00349,0.00434,0.00555,0.00645,0.00752,0.00897,0.01083,0.01293,0.01491,0.01706,0.01984,0.02331,0.02754,0.0329,0.03931,0.04632,0.05453,0.06322,0.07204,0.08226,0.09399,0.10725,0.12161
66,0.00188,0.00321,0.00394,0.0049,0.00622,0.00711,0.00831,0.00996,0.01204,0.01438,0.01657,0.01894,0.02211,0.02604,0.03074,0.03737,0.04563,0.05415,0.06322,0.07204,0.08226,0.09399,0.10725,0.12161,0.1369
67,0.00199,0.00349,0.00444,0.00554,0.00698,0.00789,0.00924,0.01109,0.01345,0.01615,0.01872,0.02149,0.02513,0.02958,0.03485,0.04231,0.05198,0.06162,0.07204,0.08226,0.09399,0.10725,0.12161,0.1369,0.1526
68,0.00214,0.00377,0.00498,0.00626,0.00761,0.00881,0.01031,0.01242,0.01516,0.01835,0.0214,0.02497,0.02883,0.03386,0.03972,0.04847,0.05959,0.07054,0.08226,0.09399,0.10725,0.12161,0.1369,0.1526,0.16828
69,0.00233,0.00407,0.00557,0.00707,0.00853,0.00983,0.01152,0.01395,0.0175,0.02102,0.02481,0.02881,0.03355,0.0396,0.04633,0.05616,0.0683,0.08066,0.09399,0.10725,0.12161,0.1369,0.1526,0.16828,0.18374
70,0.0025,0.00431,0.00612,0.00784,0.00934,0.01073,0.01272,0.01613,0.01961,0.02376,0.02866,0.03324,0.03947,0.04626,0.05557,0.066,0.08025,0.09399,0.10725,0.12161,0.1369,0.1526,0.16828,0.18374,0.19822
71,0.00268,0.00451,0.00664,0.00859,0.01005,0.01175,0.0145,0.01804,0.02189,0.02671,0.03292,0.03947,0.04601,0.05499,0.06296,0.07607,0.09182,0.10725,0.12161,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108
72,0.00288,0.00474,0.00721,0.0094,0.01096,0.01338,0.01633,0.02007,0.02482,0.0311,0.03882,0.04577,0.0544,0.06274,0.07221,0.08729,0.10503,0.12161,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779
73,0.00313,0.00506,0.0079,0.01039,0.01256,0.01519,0.01849,0.02267,0.02879,0.03616,0.04552,0.05432,0.06268,0.07212,0.08669,0.10462,0.12161,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559
74,0.00348,0.00557,0.00884,0.01174,0.01423,0.01735,0.02133,0.02627,0.03344,0.04233,0.05406,0.06262,0.07203,0.08433,0.10077,0.12009,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495
75,0.00382,0.00616,0.00991,0.01327,0.01622,0.01999,0.02468,0.03047,0.0391,0.04929,0.06256,0.07194,0.08346,0.09964,0.11767,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546
76,0.00416,0.0067,0.01098,0.01508,0.01865,0.02309,0.02857,0.03558,0.04551,0.05693,0.07141,0.08274,0.09904,0.11696,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067
77,0.00432,0.00696,0.01154,0.01621,0.02054,0.02549,0.03184,0.04139,0.05259,0.06494,0.08189,0.0979,0.11651,0.1369,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825
78,0.00453,0.00731,0.01229,0.01762,0.0224,0.02865,0.03573,0.04786,0.0601,0.074,0.0958,0.11479,0.13561,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002
79,0.0047,0.00762,0.01305,0.01896,0.02449,0.03133,0.0399,0.0529,0.0666,0.08426,0.10998,0.13217,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165
80,0.00487,0.00797,0.01386,0.02054,0.02658,0.03391,0.04414,0.05783,0.07382,0.09586,0.12711,0.1526,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279
81,0.00528,0.00872,0.01559,0.02329,0.03013,0.03863,0.05093,0.06581,0.08676,0.11339,0.14484,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305
82,0.00581,0.00971,0.01778,0.02679,0.03478,0.04428,0.05939,0.07921,0.10371,0.13882,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208
83,0.00668,0.0113,0.02117,0.0319,0.04178,0.05353,0.07239,0.09807,0.13192,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951
84,0.00786,0.01371,0.02652,0.04024,0.05282,0.06898,0.09298,0.12972,0.16828,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498
85,0.00929,0.01654,0.03264,0.0496,0.06624,0.08796,0.1199,0.15378,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812
86,0.01121,0.02034,0.04106,0.06308,0.08573,0.11525,0.14984,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857
87,0.01343,0.02496,0.05142,0.08059,0.1107,0.14602,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595
88,0.01568,0.03011,0.06326,0.10074,0.1396,0.18374,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5
89,0.01801,0.03521,0.07625,0.12329,0.17018,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5
90,0.02069,0.04116,0.09134,0.15097,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5
91,0.02611,0.06428,0.1378,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5
92,0.03721,0.09657,0.19822,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5
93,0.05533,0.13986,0.21108,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5
94,0.08149,0.1637,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5
95,0.11633,0.22779,0.24559,0.26495,0.28546,0.3067,0.32825,0.35002,0.37165,0.39279,0.41305,0.43208,0.44951,0.46498,0.47812,0.48857,0.49595,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2015 VBT Relative Risk Table - Male 100% Non-Smoker, Age Nearest Birthday, Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",18,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
18,0.00069,,,,,,,,,,,,,,,,,,,,,,,,
19,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
20,0.00074,,,,,,,,,,,,,,,,,,,,,,,,
21,0.00077,,,,,,,,,,,,,,,,,,,,,,,,
22,0.00075,,,,,,,,,,,,,,,,,,,,,,,,
23,0.00072,,,,,,,,,,,,,,,,,,,,,,,,
24,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
25,0.00071,,,,,,,,,,,,,,,,,,,,,,,,
26,0.00061,,,,,,,,,,,,,,,,,,,,,,,,
27,0.00058,,,,,,,,,,,,,,,,,,,,,,,,
28,0.00052,,,,,,,,,,,,,,,,,,,,,,,,
29,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
30,0.00046,,,,,,,,,,,,,,,,,,,,,,,,
31,0.00048,,,,,,,,,,,,,,,,,,,,,,,,
32,0.0005,,,,,,,,,,,,,,,,,,,,,,,,
33,0.00057,,,,,,,,,,,,,,,,,,,,,,,,
34,0.00065,,,,,,,,,,,,,,,,,,,,,,,,
35,0.00076,,,,,,,,,,,,,,,,,,,,,,,,
36,0.00088,,,,,,,,,,,,,,,,,,,,,,,,
37,0.001,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
39,0.00116,,,,,,,,,,,,,,,,,,,,,,,,
40,0.00121,,,,,,,,,,,,,,,,,,,,,,,,
41,0.00128,,,,,,,,,,,,,,,,,,,,,,,,
42,0.00136,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00145,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00152,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00156,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00162,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00168,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00175,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00183,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00192,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00206,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00225,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00246,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00269,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00291,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00312,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00332,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00353,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00378,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00408,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00448,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00499,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00556,,,,,,,,,,,,,,,,,,,,,,,,
64,0.0062,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00688,,,,,,,,,,,,,,,,,,,,,,,,
66,0.00762,,,,,,,,,,,,,,,,,,,,,,,,
67,0.00842,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0093,,,,,,,,,,,,,,,,,,,,,,,,
69,0.0103,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01147,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01286,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01452,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01646,,,,,,,,,,,,,,,,,,,,,,,,
74,0.01867,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02114,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02385,,,,,,,,,,,,,,,,,,,,,,,,
77,0.02683,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03013,,,,,,,,,,,,,,,,,,,,,,,,
79,0.0339,,,,,,,,,,,,,,,,,,,,,,,,
80,0.03826,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04336,,,,,,,,,,,,,,,,,,,,,,,,
82,0.04907,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05563,,,,,,,,,,,,,,,,,,,,,,,,
84,0.06322,,,,,,,,,,,,,,,,,,,,,,,,
85,0.07204,,,,,,,,,,,,,,,,,,,,,,,,
86,0.08226,,,,,,,,,,,,,,,,,,,,,,,,
87,0.09399,,,,,,,,,,,,,,,,,,,,,,,,
88,0.10725,,,,,,,,,,,,,,,,,,,,,,,,
89,0.12161,,,,,,,,,,,,,,,,,,,,,,,,
90,0.1369,,,,,,,,,,,,,,,,,,,,,,,,
91,0.1526,,,,,,,,,,,,,,,,,,,,,,,,
