30,0.00018,0.00024,0.00027,0.00031,0.00035,0.00039,0.00044,0.00050,0.00057,0.00066,0.00076,0.00085,0.00094,0.00105,0.00116
31,0.00018,0.00024,0.00028,0.00033,0.00037,0.00042,0.00047,0.00055,0.00064,0.00073,0.00082,0.00091,0.00102,0.00113,0.00124
32,0.00019,0.00025,0.00030,0.00034,0.00039,0.00045,0.00052,0.00061,0.00070,0.00079,0.00088,0.00098,0.00109,0.00121,0.00133
33,0.00019,0.00026,0.00031,0.00036,0.00042,0.00049,0.00058,0.00067,0.00076,0.00085,0.00095,0.00106,0.00117,0.00129,0.00143
34,0.00020,0.00028,0.00033,0.00039,0.00046,0.00055,0.00064,0.00072,0.00081,0.00091,0.00102,0.00113,0.00125,0.00139,0.00154
35,0.00021,0.00029,0.00036,0.00043,0.00051,0.00060,0.00069,0.00078,0.00087,0.00098,0.00109,0.00121,0.00134,0.00149,0.00166
36,0.00022,0.00031,0.00039,0.00048,0.00056,0.00065,0.00074,0.00084,0.00094,0.00105,0.00117,0.00130,0.00145,0.00161,0.00180
37,0.00024,0.00035,0.00043,0.00052,0.00061,0.00070,0.00079,0.00090,0.00100,0.00112,0.00125,0.00140,0.00156,0.00175,0.00196
38,0.00026,0.00038,0.00048,0.00057,0.00065,0.00075,0.00085,0.00096,0.00107,0.00120,0.00135,0.00151,0.00169,0.00190,0.00213
39,0.00029,0.00042,0.00051,0.00060,0.00070,0.00081,0.00091,0.00103,0.00115,0.00129,0.00145,0.00163,0.00184,0.00207,0.00233
40,0.00032,0.00045,0.00055,0.00065,0.00075,0.00086,0.00097,0.00110,0.00124,0.00140,0.00157,0.00177,0.00200,0.00226,0.00255
41,0.00034,0.00048,0.00059,0.00070,0.00080,0.00092,0.00104,0.00118,0.00134,0.00151,0.00171,0.00193,0.00219,0.00248,0.00281
42,0.00037,0.00052,0.00064,0.00074,0.00086,0.00099,0.00112,0.00128,0.00145,0.00164,0.00186,0.00211,0.00240,0.00272,0.00309
43,0.00039,0.00056,0.00068,0.00080,0.00092,0.00106,0.00121,0.00138,0.00157,0.00179,0.00204,0.00231,0.00263,0.00300,0.00341
44,0.00042,0.00059,0.00072,0.00085,0.00099,0.00114,0.00131,0.00150,0.00171,0.00196,0.00223,0.00254,0.00290,0.00331,0.00378
45,0.00045,0.00064,0.00077,0.00092,0.00107,0.00124,0.00142,0.00163,0.00187,0.00214,0.00245,0.00280,0.00320,0.00366,0.00419
46,0.00048,0.00068,0.00083,0.00099,0.00116,0.00134,0.00155,0.00178,0.00205,0.00235,0.00270,0.00309,0.00354,0.00406,0.00466
47,0.00051,0.00073,0.00090,0.00107,0.00126,0.00146,0.00169,0.00195,0.00225,0.00259,0.00298,0.00342,0.00393,0.00452,0.00519
48,0.00055,0.00079,0.00097,0.00116,0.00137,0.00159,0.00185,0.00214,0.00248,0.00286,0.00329,0.00379,0.00437,0.00503,0.00579
49,0.00059,0.00085,0.00105,0.00126,0.00149,0.00175,0.00203,0.00236,0.00273,0.00316,0.00365,0.00422,0.00486,0.00561,0.00646
50,0.00063,0.00092,0.00114,0.00137,0.00163,0.00192,0.00224,0.00261,0.00302,0.00351,0.00406,0.00469,0.00542,0.00626,0.00723
51,0.00068,0.00100,0.00124,0.00150,0.00179,0.00211,0.00247,0.00288,0.00335,0.00389,0.00452,0.00523,0.00605,0.00700,0.00809
52,0.00074,0.00109,0.00136,0.00165,0.00197,0.00232,0.00273,0.00319,0.00372,0.00433,0.00503,0.00584,0.00677,0.00783,0.00906
53,0.00080,0.00119,0.00149,0.00181,0.00217,0.00257,0.00302,0.00355,0.00414,0.00483,0.00562,0.00653,0.00757,0.00878,0.01016
54,0.00088,0.00130,0.00164,0.00200,0.00240,0.00285,0.00336,0.00394,0.00462,0.00539,0.00628,0.00731,0.00848,0.00984,0.01139
55,0.00096,0.00143,0.00180,0.00221,0.00265,0.00316,0.00374,0.00440,0.00515,0.00602,0.00703,0.00818,0.00951,0.01103,0.01278
56,0.00105,0.00157,0.00199,0.00244,0.00294,0.00351,0.00416,0.00490,0.00576,0.00674,0.00787,0.00917,0.01066,0.01238,0.01435
57,0.00115,0.00173,0.00220,0.00271,0.00327,0.00391,0.00464,0.00548,0.00644,0.00755,0.00882,0.01028,0.01196,0.01389,0.01611
58,0.00127,0.00192,0.00244,0.00301,0.00364,0.00436,0.00518,0.00613,0.00721,0.00845,0.00989,0.01153,0.01342,0.01560,0.01808
59,0.00140,0.00212,0.00271,0.00335,0.00406,0.00487,0.00580,0.00686,0.00807,0.00948,0.01109,0.01294,0.01507,0.01751,0.02030
60,0.00154,0.00235,0.00302,0.00373,0.00453,0.00544,0.00648,0.00768,0.00905,0.01063,0.01244,0.01453,0.01692,0.01965,0.02278
61,0.00171,0.00262,0.00336,0.00417,0.00507,0.00609,0.00726,0.00860,0.01015,0.01192,0.01397,0.01631,0.01899,0.02206,0.02556
62,0.00189,0.00291,0.00375,0.00465,0.00567,0.00682,0.00814,0.00965,0.01139,0.01339,0.01568,0.01831,0.02131,0.02475,0.02867
63,0.00210,0.00324,0.00418,0.00520,0.00634,0.00764,0.00912,0.01082,0.01278,0.01503,0.01760,0.02055,0.02391,0.02776,0.03214
64,0.00234,0.00362,0.00467,0.00582,0.00710,0.00856,0.01023,0.01215,0.01435,0.01687,0.01975,0.02305,0.02682,0.03112,0.03601
65,0.00260,0.00404,0.00523,0.00651,0.00795,0.00960,0.01148,0.01364,0.01611,0.01893,0.02216,0.02585,0.03007,0.03487,0.04033
66,0.00289,0.00451,0.00585,0.00729,0.00892,0.01077,0.01289,0.01531,0.01808,0.02124,0.02486,0.02898,0.03369,0.03905,0.04513
67,0.00322,0.00504,0.00654,0.00818,0.01001,0.01210,0.01447,0.01718,0.02028,0.02382,0.02787,0.03248,0.03773,0.04370,0.05048
68,0.00359,0.00564,0.00733,0.00918,0.01124,0.01358,0.01624,0.01928,0.02275,0.02671,0.03123,0.03637,0.04223,0.04888,0.05642
69,0.00401,0.00632,0.00823,0.01030,0.01262,0.01524,0.01822,0.02162,0.02550,0.02993,0.03497,0.04071,0.04723,0.05463,0.06302
70,0.00448,0.00709,0.00924,0.01156,0.01416,0.01710,0.02043,0.02424,0.02857,0.03351,0.03914,0.04553,0.05279,0.06101,0.07033
71,0.00503,0.00796,0.01037,0.01298,0.01589,0.01917,0.02291,0.02716,0.03200,0.03751,0.04377,0.05089,0.05896,0.06809,0.07842
72,0.00565,0.00893,0.01164,0.01456,0.01782,0.02150,0.02567,0.03042,0.03582,0.04195,0.04893,0.05684,0.06580,0.07593,0.08737
73,0.00634,0.01003,0.01306,0.01633,0.01998,0.02409,0.02875,0.03404,0.04006,0.04689,0.05464,0.06343,0.07337,0.08460,0.09726
74,0.00712,0.01125,0.01465,0.01831,0.02238,0.02697,0.03217,0.03807,0.04477,0.05237,0.06098,0.07073,0.08174,0.09417,0.10817
75,0.00799,0.01262,0.01643,0.02052,0.02507,0.03019,0.03599,0.04256,0.05000,0.05845,0.06800,0.07880,0.09099,0.10473,0.12018
76,0.00896,0.01414,0.01841,0.02298,0.02805,0.03377,0.04022,0.04753,0.05581,0.06517,0.07576,0.08772,0.10120,0.11636,0.13339
77,0.01004,0.01585,0.02061,0.02572,0.03138,0.03774,0.04492,0.05304,0.06223,0.07261,0.08434,0.09756,0.11244,0.12916,0.14790
78,0.01126,0.01775,0.02307,0.02876,0.03507,0.04215,0.05013,0.05915,0.06933,0.08083,0.09380,0.10839,0.12480,0.14320,0.16380
79,0.01260,0.01987,0.02580,0.03215,0.03917,0.04704,0.05590,0.06590,0.07718,0.08989,0.10421,0.12031,0.13837,0.15860,0.18119
80,0.01411,0.02222,0.02884,0.03590,0.04371,0.05245,0.06228,0.07336,0.08583,0.09988,0.11567,0.13340,0.15325,0.17544,0.20017

Table # ,2,,,,,,,,,,,,,,
Table Description:,1986-92 Canadian Institute of Actuaries (CIA) – Female Nonsmoker. Basis: Age Last Birthday. Minimum Ultimate Age: 31. Maximum Ultimate Age: 104,,,,,,,,,,,,,,
Nation:,Canada,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",31,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",104,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,
31,0.00049,,,,,,,,,,,,,,
32,0.00050,,,,,,,,,,,,,,
33,0.00052,,,,,,,,,,,,,,
34,0.00055,,,,,,,,,,,,,,
35,0.00058,,,,,,,,,,,,,,
36,0.00061,,,,,,,,,,,,,,
37,0.00066,,,,,,,,,,,,,,
38,0.00073,,,,,,,,,,,,,,
39,0.00081,,,,,,,,,,,,,,
40,0.00089,,,,,,,,,,,,,,
41,0.00096,,,,,,,,,,,,,,
42,0.00103,,,,,,,,,,,,,,
43,0.00111,,,,,,,,,,,,,,
44,0.00120,,,,,,,,,,,,,,
45,0.00128,,,,,,,,,,,,,,
46,0.00137,,,,,,,,,,,,,,
47,0.00147,,,,,,,,,,,,,,
48,0.00158,,,,,,,,,,,,,,
49,0.00171,,,,,,,,,,,,,,
50,0.00185,,,,,,,,,,,,,,
51,0.00201,,,,,,,,,,,,,,
52,0.00220,,,,,,,,,,,,,,
53,0.00240,,,,,,,,,,,,,,
54,0.00263,,,,,,,,,,,,,,
55,0.00289,,,,,,,,,,,,,,
56,0.00318,,,,,,,,,,,,,,
57,0.00352,,,,,,,,,,,,,,
58,0.00389,,,,,,,,,,,,,,
59,0.00432,,,,,,,,,,,,,,
60,0.00480,,,,,,,,,,,,,,
61,0.00535,,,,,,,,,,,,,,
62,0.00596,,,,,,,,,,,,,,
63,0.00666,,,,,,,,,,,,,,
64,0.00745,,,,,,,,,,,,,,
65,0.00834,,,,,,,,,,,,,,
66,0.00934,,,,,,,,,,,,,,
67,0.01047,,,,,,,,,,,,,,
68,0.01174,,,,,,,,,,,,,,
69,0.01318,,,,,,,,,,,,,,
70,0.01479,,,,,,,,,,,,,,
71,0.01661,,,,,,,,,,,,,,
72,0.01864,,,,,,,,,,,,,,
73,0.02093,,,,,,,,,,,,,,
74,0.02348,,,,,,,,,,,,,,
75,0.02635,,,,,,,,,,,,,,
76,0.02955,,,,,,,,,,,,,,
77,0.03313,,,,,,,,,,,,,,
78,0.03712,,,,,,,,,,,,,,
79,0.04157,,,,,,,,,,,,,,
80,0.04653,,,,,,,,,,,,,,
81,0.05204,,,,,,,,,,,,,,
82,0.05817,,,,,,,,,,,,,,
83,0.06497,,,,,,,,,,,,,,
84,0.07250,,,,,,,,,,,,,,
85,0.08085,,,,,,,,,,,,,,
86,0.09008,,,,,,,,,,,,,,
87,0.10027,,,,,,,,,,,,,,
88,0.11151,,,,,,,,,,,,,,
89,0.12390,,,,,,,,,,,,,,
90,0.13752,,,,,,,,,,,,,,
91,0.15248,,,,,,,,,,,,,,
92,0.16887,,,,,,,,,,,,,,
93,0.18680,,,,,,,,,,,,,,
94,0.20637,,,,,,,,,,,,,,
95,0.22766,,,,,,,,,,,,,,
96,0.25078,,,,,,,,,,,,,,
97,0.27578,,,,,,,,,,,,,,
98,0.30274,,,,,,,,,,,,,,
99,0.33276,,,,,,,,,,,,,,
100,0.37231,,,,,,,,,,,,,,
101,0.43327,,,,,,,,,,,,,,
102,0.52917,,,,,,,,,,,,,,
103,0.67600,,,,,,,,,,,,,,
104,1.00000,,,,,,,,,,,,,,
